RTA Wins,RTA Loses,RTA Draws
0.8870000000000007,0.09800000000000007,0.015000000000000006
0.9040000000000007,0.06900000000000005,0.027000000000000017
0.8980000000000007,0.07600000000000005,0.026000000000000016
0.9230000000000007,0.05200000000000004,0.025000000000000015
0.9230000000000007,0.047000000000000035,0.03000000000000002
0.9550000000000007,0.03200000000000002,0.013000000000000005
0.9330000000000007,0.04400000000000003,0.023000000000000013
0.9480000000000007,0.036000000000000025,0.016000000000000007
0.9450000000000007,0.04400000000000003,0.011000000000000003
0.9500000000000007,0.037000000000000026,0.013000000000000005
0.9480000000000007,0.037000000000000026,0.015000000000000006
0.9480000000000007,0.04100000000000003,0.011000000000000003
0.9440000000000007,0.04500000000000003,0.011000000000000003
0.9460000000000007,0.03100000000000002,0.023000000000000013
0.9520000000000007,0.03400000000000002,0.014000000000000005
0.9620000000000007,0.03300000000000002,0.005
0.9720000000000008,0.022000000000000013,0.006
0.9690000000000007,0.028000000000000018,0.003
0.9650000000000007,0.027000000000000017,0.008
0.9690000000000007,0.027000000000000017,0.004
0.9640000000000007,0.027000000000000017,0.009000000000000001
0.9700000000000008,0.025000000000000015,0.005
0.9550000000000007,0.03800000000000003,0.007
0.9520000000000007,0.036000000000000025,0.012000000000000004
0.9600000000000007,0.03200000000000002,0.008
0.9580000000000007,0.03300000000000002,0.009000000000000001
0.9440000000000007,0.04100000000000003,0.015000000000000006
0.9510000000000007,0.03400000000000002,0.015000000000000006
0.9550000000000007,0.03300000000000002,0.012000000000000004
0.9630000000000007,0.03100000000000002,0.006
0.9650000000000007,0.022000000000000013,0.013000000000000005
0.9580000000000007,0.03300000000000002,0.009000000000000001
0.9500000000000007,0.036000000000000025,0.014000000000000005
0.9510000000000007,0.04400000000000003,0.005
0.9610000000000007,0.03400000000000002,0.005
0.9560000000000007,0.036000000000000025,0.008
0.9530000000000007,0.035000000000000024,0.012000000000000004
0.9510000000000007,0.04300000000000003,0.006
0.9510000000000007,0.036000000000000025,0.013000000000000005
0.9590000000000007,0.03200000000000002,0.009000000000000001
0.9510000000000007,0.036000000000000025,0.013000000000000005
0.9570000000000007,0.036000000000000025,0.007
0.9630000000000007,0.026000000000000016,0.011000000000000003
0.9510000000000007,0.03300000000000002,0.016000000000000007
0.9500000000000007,0.036000000000000025,0.014000000000000005
0.9450000000000007,0.03900000000000003,0.016000000000000007
0.9520000000000007,0.035000000000000024,0.013000000000000005
0.9570000000000007,0.03400000000000002,0.009000000000000001
0.9420000000000007,0.036000000000000025,0.022000000000000013
0.9460000000000007,0.04300000000000003,0.011000000000000003
0.9540000000000007,0.035000000000000024,0.011000000000000003
0.9610000000000007,0.028000000000000018,0.011000000000000003
0.9510000000000007,0.04000000000000003,0.009000000000000001
0.9590000000000007,0.02900000000000002,0.012000000000000004
0.9440000000000007,0.047000000000000035,0.009000000000000001
0.9470000000000007,0.04300000000000003,0.010000000000000002
0.9560000000000007,0.037000000000000026,0.007
0.9580000000000007,0.03200000000000002,0.010000000000000002
0.9560000000000007,0.03400000000000002,0.010000000000000002
0.9570000000000007,0.03100000000000002,0.012000000000000004
0.9600000000000007,0.02900000000000002,0.011000000000000003
0.9760000000000008,0.01800000000000001,0.006
0.9640000000000007,0.023000000000000013,0.013000000000000005
0.9600000000000007,0.03200000000000002,0.008
0.9700000000000008,0.025000000000000015,0.005
0.9620000000000007,0.024000000000000014,0.014000000000000005
0.9590000000000007,0.03400000000000002,0.007
0.9700000000000008,0.027000000000000017,0.003
0.9700000000000008,0.024000000000000014,0.006
0.9670000000000007,0.028000000000000018,0.005
0.9460000000000007,0.03800000000000003,0.016000000000000007
0.9700000000000008,0.02100000000000001,0.009000000000000001
0.9590000000000007,0.03200000000000002,0.009000000000000001
0.9560000000000007,0.035000000000000024,0.009000000000000001
0.9590000000000007,0.03200000000000002,0.009000000000000001
0.9600000000000007,0.03200000000000002,0.008
0.9580000000000007,0.03300000000000002,0.009000000000000001
0.9660000000000007,0.028000000000000018,0.006
0.9620000000000007,0.03000000000000002,0.008
0.9600000000000007,0.03400000000000002,0.006
0.9690000000000007,0.027000000000000017,0.004
0.9570000000000007,0.037000000000000026,0.006
0.9670000000000007,0.024000000000000014,0.009000000000000001
0.9610000000000007,0.03000000000000002,0.009000000000000001
0.9650000000000007,0.02900000000000002,0.006
0.9750000000000008,0.02000000000000001,0.005
0.9680000000000007,0.026000000000000016,0.006
0.9630000000000007,0.03100000000000002,0.006
0.9620000000000007,0.03800000000000003,0
0.9640000000000007,0.02900000000000002,0.007
0.9600000000000007,0.03300000000000002,0.007
0.9590000000000007,0.03100000000000002,0.010000000000000002
0.9650000000000007,0.023000000000000013,0.012000000000000004
0.9650000000000007,0.023000000000000013,0.012000000000000004
0.9620000000000007,0.026000000000000016,0.012000000000000004
0.9700000000000008,0.016000000000000007,0.014000000000000005
0.9630000000000007,0.022000000000000013,0.015000000000000006
0.9570000000000007,0.028000000000000018,0.015000000000000006
0.9680000000000007,0.024000000000000014,0.008
0.9650000000000007,0.027000000000000017,0.008
0.9660000000000007,0.024000000000000014,0.010000000000000002
0.9680000000000007,0.022000000000000013,0.010000000000000002
0.9700000000000008,0.025000000000000015,0.005
0.9660000000000007,0.02100000000000001,0.013000000000000005
0.9680000000000007,0.026000000000000016,0.006
0.9590000000000007,0.03000000000000002,0.011000000000000003
0.9730000000000008,0.022000000000000013,0.005
0.9570000000000007,0.028000000000000018,0.015000000000000006
0.9680000000000007,0.02100000000000001,0.011000000000000003
0.9650000000000007,0.024000000000000014,0.011000000000000003
0.9490000000000007,0.03400000000000002,0.017000000000000008
0.9630000000000007,0.026000000000000016,0.011000000000000003
0.9620000000000007,0.023000000000000013,0.015000000000000006
0.9710000000000008,0.02000000000000001,0.009000000000000001
0.9790000000000008,0.016000000000000007,0.005
0.9640000000000007,0.022000000000000013,0.014000000000000005
0.9560000000000007,0.03200000000000002,0.012000000000000004
0.9590000000000007,0.024000000000000014,0.017000000000000008
0.9740000000000008,0.017000000000000008,0.009000000000000001
0.9590000000000007,0.027000000000000017,0.014000000000000005
0.9760000000000008,0.02000000000000001,0.004
0.9630000000000007,0.03200000000000002,0.005
0.9530000000000007,0.03400000000000002,0.013000000000000005
0.9780000000000008,0.014000000000000005,0.008
0.9700000000000008,0.023000000000000013,0.007
0.9680000000000007,0.02000000000000001,0.012000000000000004
0.9560000000000007,0.023000000000000013,0.02100000000000001
0.9630000000000007,0.022000000000000013,0.015000000000000006
0.9680000000000007,0.016000000000000007,0.016000000000000007
0.9760000000000008,0.015000000000000006,0.009000000000000001
0.9640000000000007,0.01900000000000001,0.017000000000000008
0.9770000000000008,0.015000000000000006,0.008
0.9570000000000007,0.027000000000000017,0.016000000000000007
0.9730000000000008,0.008,0.01900000000000001
0.9740000000000008,0.011000000000000003,0.015000000000000006
0.9730000000000008,0.011000000000000003,0.016000000000000007
0.9680000000000007,0.02000000000000001,0.012000000000000004
0.9610000000000007,0.017000000000000008,0.022000000000000013
0.9750000000000008,0.017000000000000008,0.008
0.9630000000000007,0.027000000000000017,0.010000000000000002
0.9750000000000008,0.013000000000000005,0.012000000000000004
0.9690000000000007,0.01800000000000001,0.013000000000000005
0.9700000000000008,0.01900000000000001,0.011000000000000003
0.9590000000000007,0.028000000000000018,0.013000000000000005
0.9640000000000007,0.015000000000000006,0.02100000000000001
0.9600000000000007,0.02900000000000002,0.011000000000000003
0.9660000000000007,0.02100000000000001,0.013000000000000005
0.9650000000000007,0.01800000000000001,0.017000000000000008
0.9640000000000007,0.022000000000000013,0.014000000000000005
0.9690000000000007,0.022000000000000013,0.009000000000000001
0.9570000000000007,0.03300000000000002,0.010000000000000002
0.9670000000000007,0.01900000000000001,0.014000000000000005
0.9570000000000007,0.027000000000000017,0.016000000000000007
0.9610000000000007,0.02100000000000001,0.01800000000000001
0.9680000000000007,0.017000000000000008,0.015000000000000006
0.9730000000000008,0.015000000000000006,0.012000000000000004
0.9740000000000008,0.013000000000000005,0.013000000000000005
0.9660000000000007,0.013000000000000005,0.02100000000000001
0.9590000000000007,0.025000000000000015,0.016000000000000007
0.9690000000000007,0.017000000000000008,0.014000000000000005
0.9660000000000007,0.02100000000000001,0.013000000000000005
0.9640000000000007,0.017000000000000008,0.01900000000000001
0.9700000000000008,0.016000000000000007,0.014000000000000005
0.9630000000000007,0.02100000000000001,0.016000000000000007
0.9600000000000007,0.026000000000000016,0.014000000000000005
0.9700000000000008,0.01900000000000001,0.011000000000000003
0.9680000000000007,0.026000000000000016,0.006
0.9660000000000007,0.023000000000000013,0.011000000000000003
0.9700000000000008,0.022000000000000013,0.008
0.9550000000000007,0.02900000000000002,0.016000000000000007
0.9620000000000007,0.03000000000000002,0.008
0.9630000000000007,0.028000000000000018,0.009000000000000001
0.9650000000000007,0.024000000000000014,0.011000000000000003
0.9650000000000007,0.026000000000000016,0.009000000000000001
0.9620000000000007,0.016000000000000007,0.022000000000000013
0.9740000000000008,0.015000000000000006,0.011000000000000003
0.9660000000000007,0.015000000000000006,0.01900000000000001
0.9630000000000007,0.017000000000000008,0.02000000000000001
0.9670000000000007,0.013000000000000005,0.02000000000000001
0.9680000000000007,0.01900000000000001,0.013000000000000005
0.9750000000000008,0.017000000000000008,0.008
0.9630000000000007,0.026000000000000016,0.011000000000000003
0.9600000000000007,0.025000000000000015,0.015000000000000006
0.9530000000000007,0.02100000000000001,0.026000000000000016
0.9570000000000007,0.028000000000000018,0.015000000000000006
0.9620000000000007,0.022000000000000013,0.016000000000000007
0.9630000000000007,0.02000000000000001,0.017000000000000008
0.9610000000000007,0.027000000000000017,0.012000000000000004
0.9670000000000007,0.013000000000000005,0.02000000000000001
0.9680000000000007,0.023000000000000013,0.009000000000000001
0.9660000000000007,0.02000000000000001,0.014000000000000005
0.9580000000000007,0.02100000000000001,0.02100000000000001
0.9630000000000007,0.023000000000000013,0.014000000000000005
0.9580000000000007,0.023000000000000013,0.01900000000000001
0.9580000000000007,0.02100000000000001,0.02100000000000001
0.9610000000000007,0.016000000000000007,0.023000000000000013
0.9570000000000007,0.01900000000000001,0.024000000000000014
0.9670000000000007,0.01800000000000001,0.015000000000000006
0.9580000000000007,0.02000000000000001,0.022000000000000013
0.9510000000000007,0.02100000000000001,0.028000000000000018
0.9530000000000007,0.024000000000000014,0.023000000000000013
0.9640000000000007,0.02100000000000001,0.015000000000000006
0.9610000000000007,0.023000000000000013,0.016000000000000007
0.9610000000000007,0.016000000000000007,0.023000000000000013
0.9560000000000007,0.02100000000000001,0.023000000000000013
0.9660000000000007,0.016000000000000007,0.01800000000000001
0.9650000000000007,0.014000000000000005,0.02100000000000001
0.9660000000000007,0.01900000000000001,0.015000000000000006
0.9600000000000007,0.024000000000000014,0.016000000000000007
0.9650000000000007,0.02100000000000001,0.014000000000000005
0.9610000000000007,0.017000000000000008,0.022000000000000013
0.9500000000000007,0.022000000000000013,0.028000000000000018
0.9710000000000008,0.010000000000000002,0.01900000000000001
0.9640000000000007,0.02100000000000001,0.015000000000000006
0.9640000000000007,0.02100000000000001,0.015000000000000006
0.9600000000000007,0.023000000000000013,0.017000000000000008
0.9550000000000007,0.02900000000000002,0.016000000000000007
0.9720000000000008,0.01900000000000001,0.009000000000000001
0.9530000000000007,0.023000000000000013,0.024000000000000014
0.9600000000000007,0.022000000000000013,0.01800000000000001
0.9670000000000007,0.017000000000000008,0.016000000000000007
0.9630000000000007,0.025000000000000015,0.012000000000000004
0.9650000000000007,0.024000000000000014,0.011000000000000003
0.9680000000000007,0.022000000000000013,0.010000000000000002
0.9700000000000008,0.01800000000000001,0.012000000000000004
0.9700000000000008,0.01800000000000001,0.012000000000000004
0.9720000000000008,0.017000000000000008,0.011000000000000003
0.9590000000000007,0.02000000000000001,0.02100000000000001
0.9740000000000008,0.014000000000000005,0.012000000000000004
0.9650000000000007,0.016000000000000007,0.01900000000000001
0.9720000000000008,0.013000000000000005,0.015000000000000006
0.9760000000000008,0.014000000000000005,0.010000000000000002
0.9690000000000007,0.01800000000000001,0.013000000000000005
0.9650000000000007,0.016000000000000007,0.01900000000000001
0.9740000000000008,0.012000000000000004,0.014000000000000005
0.9670000000000007,0.016000000000000007,0.017000000000000008
0.9710000000000008,0.013000000000000005,0.016000000000000007
0.9700000000000008,0.013000000000000005,0.017000000000000008
0.9800000000000008,0.011000000000000003,0.009000000000000001
0.9780000000000008,0.015000000000000006,0.007
0.9760000000000008,0.012000000000000004,0.012000000000000004
0.9740000000000008,0.01800000000000001,0.008
0.9690000000000007,0.02000000000000001,0.011000000000000003
0.9620000000000007,0.027000000000000017,0.011000000000000003
0.9690000000000007,0.02100000000000001,0.010000000000000002
0.9660000000000007,0.022000000000000013,0.012000000000000004
0.9710000000000008,0.017000000000000008,0.012000000000000004
0.9650000000000007,0.02000000000000001,0.015000000000000006
0.9670000000000007,0.02100000000000001,0.012000000000000004
0.9680000000000007,0.01900000000000001,0.013000000000000005
0.9770000000000008,0.012000000000000004,0.011000000000000003
0.9680000000000007,0.016000000000000007,0.016000000000000007
0.9740000000000008,0.013000000000000005,0.013000000000000005
0.9650000000000007,0.02100000000000001,0.014000000000000005
0.9770000000000008,0.010000000000000002,0.013000000000000005
0.9610000000000007,0.025000000000000015,0.014000000000000005
0.9750000000000008,0.017000000000000008,0.008
0.9770000000000008,0.012000000000000004,0.011000000000000003
0.9620000000000007,0.01800000000000001,0.02000000000000001
0.9710000000000008,0.01800000000000001,0.011000000000000003
0.9630000000000007,0.02100000000000001,0.016000000000000007
0.9720000000000008,0.016000000000000007,0.012000000000000004
0.9680000000000007,0.01900000000000001,0.013000000000000005
0.9770000000000008,0.016000000000000007,0.007
0.9650000000000007,0.02000000000000001,0.015000000000000006
0.9700000000000008,0.015000000000000006,0.015000000000000006
0.9680000000000007,0.022000000000000013,0.010000000000000002
0.9750000000000008,0.01900000000000001,0.006
0.9680000000000007,0.015000000000000006,0.017000000000000008
0.9620000000000007,0.017000000000000008,0.02100000000000001
0.9740000000000008,0.014000000000000005,0.012000000000000004
0.9590000000000007,0.022000000000000013,0.01900000000000001
0.9670000000000007,0.016000000000000007,0.017000000000000008
0.9620000000000007,0.022000000000000013,0.016000000000000007
0.9590000000000007,0.03000000000000002,0.011000000000000003
0.9620000000000007,0.02100000000000001,0.017000000000000008
0.9730000000000008,0.012000000000000004,0.015000000000000006
0.9620000000000007,0.022000000000000013,0.016000000000000007
0.9770000000000008,0.013000000000000005,0.010000000000000002
0.9660000000000007,0.02000000000000001,0.014000000000000005
0.9740000000000008,0.014000000000000005,0.012000000000000004
0.9720000000000008,0.01800000000000001,0.010000000000000002
0.9680000000000007,0.016000000000000007,0.016000000000000007
0.9700000000000008,0.017000000000000008,0.013000000000000005
0.9690000000000007,0.02000000000000001,0.011000000000000003
0.9670000000000007,0.017000000000000008,0.016000000000000007
0.9730000000000008,0.017000000000000008,0.010000000000000002
0.9760000000000008,0.009000000000000001,0.015000000000000006
0.9730000000000008,0.016000000000000007,0.011000000000000003
0.9680000000000007,0.01900000000000001,0.013000000000000005
0.9520000000000007,0.024000000000000014,0.024000000000000014
0.9590000000000007,0.024000000000000014,0.017000000000000008
0.9710000000000008,0.017000000000000008,0.012000000000000004
0.9670000000000007,0.01900000000000001,0.014000000000000005
0.9740000000000008,0.01900000000000001,0.007
0.9550000000000007,0.03200000000000002,0.013000000000000005
0.9560000000000007,0.028000000000000018,0.016000000000000007
0.9620000000000007,0.016000000000000007,0.022000000000000013
0.9790000000000008,0.011000000000000003,0.010000000000000002
0.9660000000000007,0.01800000000000001,0.016000000000000007
0.9640000000000007,0.01900000000000001,0.017000000000000008
0.9670000000000007,0.012000000000000004,0.02100000000000001
0.9640000000000007,0.017000000000000008,0.01900000000000001
0.9680000000000007,0.013000000000000005,0.01900000000000001
0.9740000000000008,0.009000000000000001,0.017000000000000008
0.9690000000000007,0.01900000000000001,0.012000000000000004
0.9660000000000007,0.014000000000000005,0.02000000000000001
0.9660000000000007,0.017000000000000008,0.017000000000000008
0.9670000000000007,0.017000000000000008,0.016000000000000007
0.9690000000000007,0.017000000000000008,0.014000000000000005
0.9630000000000007,0.02000000000000001,0.017000000000000008
0.9640000000000007,0.015000000000000006,0.02100000000000001
0.9650000000000007,0.017000000000000008,0.01800000000000001
0.9620000000000007,0.017000000000000008,0.02100000000000001
0.9680000000000007,0.014000000000000005,0.01800000000000001
0.9680000000000007,0.01800000000000001,0.014000000000000005
0.9730000000000008,0.012000000000000004,0.015000000000000006
0.9700000000000008,0.01800000000000001,0.012000000000000004
0.9630000000000007,0.01800000000000001,0.01900000000000001
0.9660000000000007,0.01900000000000001,0.015000000000000006
0.9650000000000007,0.013000000000000005,0.022000000000000013
0.9790000000000008,0.009000000000000001,0.012000000000000004
0.9670000000000007,0.024000000000000014,0.009000000000000001
0.9700000000000008,0.022000000000000013,0.008
0.9640000000000007,0.01800000000000001,0.01800000000000001
0.9570000000000007,0.03300000000000002,0.010000000000000002
0.9630000000000007,0.024000000000000014,0.013000000000000005
0.9550000000000007,0.023000000000000013,0.022000000000000013
0.9700000000000008,0.01900000000000001,0.011000000000000003
0.9590000000000007,0.02100000000000001,0.02000000000000001
0.9690000000000007,0.024000000000000014,0.007
0.9750000000000008,0.017000000000000008,0.008
0.9640000000000007,0.022000000000000013,0.014000000000000005
0.9660000000000007,0.017000000000000008,0.017000000000000008
0.9650000000000007,0.01800000000000001,0.017000000000000008
0.9650000000000007,0.023000000000000013,0.012000000000000004
0.9660000000000007,0.02100000000000001,0.013000000000000005
0.9670000000000007,0.013000000000000005,0.02000000000000001
0.9640000000000007,0.03200000000000002,0.004
0.9590000000000007,0.028000000000000018,0.013000000000000005
0.9800000000000008,0.016000000000000007,0.004
0.9630000000000007,0.023000000000000013,0.014000000000000005
0.9700000000000008,0.015000000000000006,0.015000000000000006
0.9690000000000007,0.022000000000000013,0.009000000000000001
0.9570000000000007,0.02100000000000001,0.022000000000000013
0.9490000000000007,0.028000000000000018,0.023000000000000013
0.9670000000000007,0.01900000000000001,0.014000000000000005
0.9610000000000007,0.01800000000000001,0.02100000000000001
0.9720000000000008,0.01900000000000001,0.009000000000000001
0.9630000000000007,0.01900000000000001,0.01800000000000001
0.9660000000000007,0.015000000000000006,0.01900000000000001
0.9640000000000007,0.01900000000000001,0.017000000000000008
0.9710000000000008,0.02000000000000001,0.009000000000000001
0.9710000000000008,0.022000000000000013,0.007
0.9630000000000007,0.025000000000000015,0.012000000000000004
0.9700000000000008,0.022000000000000013,0.008
0.9650000000000007,0.025000000000000015,0.010000000000000002
0.9690000000000007,0.024000000000000014,0.007
0.9680000000000007,0.026000000000000016,0.006
0.9580000000000007,0.035000000000000024,0.007
0.9650000000000007,0.024000000000000014,0.011000000000000003
0.9660000000000007,0.023000000000000013,0.011000000000000003
0.9590000000000007,0.02900000000000002,0.012000000000000004
0.9710000000000008,0.02100000000000001,0.008
0.9660000000000007,0.027000000000000017,0.007
0.9650000000000007,0.026000000000000016,0.009000000000000001
0.9620000000000007,0.028000000000000018,0.010000000000000002
0.9680000000000007,0.025000000000000015,0.007
0.9710000000000008,0.014000000000000005,0.015000000000000006
0.9770000000000008,0.01800000000000001,0.005
0.9820000000000008,0.009000000000000001,0.009000000000000001
0.9680000000000007,0.023000000000000013,0.009000000000000001
0.9820000000000008,0.014000000000000005,0.004
0.9810000000000008,0.011000000000000003,0.008
0.9790000000000008,0.015000000000000006,0.006
0.9730000000000008,0.022000000000000013,0.005
0.9820000000000008,0.010000000000000002,0.008
0.9820000000000008,0.012000000000000004,0.006
0.9800000000000008,0.013000000000000005,0.007
0.9780000000000008,0.016000000000000007,0.006
0.9740000000000008,0.02000000000000001,0.006
0.9840000000000008,0.013000000000000005,0.003
0.9810000000000008,0.014000000000000005,0.005
0.9800000000000008,0.014000000000000005,0.006
0.9770000000000008,0.01900000000000001,0.004
0.9800000000000008,0.01800000000000001,0.002
0.9830000000000008,0.015000000000000006,0.002
0.9820000000000008,0.012000000000000004,0.006
0.9780000000000008,0.015000000000000006,0.007
0.9820000000000008,0.011000000000000003,0.007
0.9850000000000008,0.009000000000000001,0.006
0.9810000000000008,0.011000000000000003,0.008
0.9770000000000008,0.015000000000000006,0.008
0.9790000000000008,0.016000000000000007,0.005
0.9820000000000008,0.011000000000000003,0.007
0.9760000000000008,0.014000000000000005,0.010000000000000002
0.9810000000000008,0.012000000000000004,0.007
0.9790000000000008,0.010000000000000002,0.011000000000000003
0.9780000000000008,0.015000000000000006,0.007
0.9780000000000008,0.013000000000000005,0.009000000000000001
0.9740000000000008,0.016000000000000007,0.010000000000000002
0.9760000000000008,0.016000000000000007,0.008
0.9780000000000008,0.015000000000000006,0.007
0.9830000000000008,0.011000000000000003,0.006
0.9830000000000008,0.015000000000000006,0.002
0.9770000000000008,0.01800000000000001,0.005
0.9780000000000008,0.016000000000000007,0.006
0.9760000000000008,0.015000000000000006,0.009000000000000001
0.9840000000000008,0.010000000000000002,0.006
0.9790000000000008,0.01800000000000001,0.003
0.9840000000000008,0.014000000000000005,0.002
0.9760000000000008,0.01800000000000001,0.006
0.9770000000000008,0.016000000000000007,0.007
0.9800000000000008,0.015000000000000006,0.005
0.9800000000000008,0.015000000000000006,0.005
0.9810000000000008,0.015000000000000006,0.004
0.9850000000000008,0.012000000000000004,0.003
0.9780000000000008,0.014000000000000005,0.008
0.9700000000000008,0.02100000000000001,0.009000000000000001
0.9830000000000008,0.010000000000000002,0.007
0.9750000000000008,0.012000000000000004,0.013000000000000005
0.9840000000000008,0.010000000000000002,0.006
0.9820000000000008,0.010000000000000002,0.008
0.9780000000000008,0.012000000000000004,0.010000000000000002
0.9750000000000008,0.011000000000000003,0.014000000000000005
0.9820000000000008,0.012000000000000004,0.006
0.9810000000000008,0.010000000000000002,0.009000000000000001
0.9790000000000008,0.015000000000000006,0.006
0.9810000000000008,0.009000000000000001,0.010000000000000002
0.9770000000000008,0.013000000000000005,0.010000000000000002
0.9810000000000008,0.012000000000000004,0.007
0.9790000000000008,0.010000000000000002,0.011000000000000003
0.9790000000000008,0.011000000000000003,0.010000000000000002
0.9730000000000008,0.016000000000000007,0.011000000000000003
0.9860000000000008,0.004,0.010000000000000002
0.9870000000000008,0.007,0.006
0.9900000000000008,0.004,0.006
0.9800000000000008,0.011000000000000003,0.009000000000000001
0.9780000000000008,0.014000000000000005,0.008
0.9760000000000008,0.012000000000000004,0.012000000000000004
0.9840000000000008,0.004,0.012000000000000004
0.9710000000000008,0.015000000000000006,0.014000000000000005
0.9780000000000008,0.010000000000000002,0.012000000000000004
0.9810000000000008,0.010000000000000002,0.009000000000000001
0.9750000000000008,0.012000000000000004,0.013000000000000005
0.9790000000000008,0.007,0.014000000000000005
0.9800000000000008,0.011000000000000003,0.009000000000000001
0.9810000000000008,0.011000000000000003,0.008
0.9790000000000008,0.013000000000000005,0.008
0.9830000000000008,0.007,0.010000000000000002
0.9810000000000008,0.008,0.011000000000000003
0.9840000000000008,0.008,0.008
0.9760000000000008,0.015000000000000006,0.009000000000000001
0.9800000000000008,0.009000000000000001,0.011000000000000003
0.9810000000000008,0.011000000000000003,0.008
0.9770000000000008,0.015000000000000006,0.008
0.9840000000000008,0.012000000000000004,0.004
0.9760000000000008,0.017000000000000008,0.007
0.9840000000000008,0.010000000000000002,0.006
0.9800000000000008,0.016000000000000007,0.004
0.9790000000000008,0.014000000000000005,0.007
0.9810000000000008,0.011000000000000003,0.008
0.9740000000000008,0.015000000000000006,0.011000000000000003
0.9790000000000008,0.014000000000000005,0.007
0.9770000000000008,0.015000000000000006,0.008
