Agent-1 Wins,Agent-1 Loses,Agent-1 Draws,Agent-2 Wins,Agent-2 Loses,Agent-2 Draws
0.9900000000000008,0,0.010000000000000002
0.9910000000000008,0,0.009000000000000001
0.9890000000000008,0,0.011000000000000003
0.9930000000000008,0,0.007
0.9860000000000008,0,0.014000000000000005
0.9810000000000008,0,0.01900000000000001
0.9860000000000008,0,0.014000000000000005
0.9920000000000008,0,0.008
0.9940000000000008,0,0.006
0.9890000000000008,0,0.011000000000000003
0.9930000000000008,0,0.007
0.9850000000000008,0,0.015000000000000006
0.9870000000000008,0,0.013000000000000005
0.9840000000000008,0,0.016000000000000007
0.9840000000000008,0,0.016000000000000007
0.9870000000000008,0,0.013000000000000005
0.9840000000000008,0,0.016000000000000007
0.9890000000000008,0,0.011000000000000003
0.9880000000000008,0,0.012000000000000004
0.9940000000000008,0,0.006
0.9920000000000008,0,0.008
0.9830000000000008,0,0.017000000000000008
0.9870000000000008,0,0.013000000000000005
0.9890000000000008,0,0.011000000000000003
0.9900000000000008,0,0.010000000000000002
0.9930000000000008,0,0.007
0.9900000000000008,0,0.010000000000000002
0.9920000000000008,0,0.008
0.9880000000000008,0,0.012000000000000004
0.9900000000000008,0,0.010000000000000002
0.9880000000000008,0,0.012000000000000004
0.9920000000000008,0,0.008
0.9950000000000008,0,0.005
0.9830000000000008,0,0.017000000000000008
0.9910000000000008,0,0.009000000000000001
0.9870000000000008,0,0.013000000000000005
0.9900000000000008,0,0.010000000000000002
0.9930000000000008,0,0.007
0.9880000000000008,0,0.012000000000000004
0.9910000000000008,0,0.009000000000000001
0.9930000000000008,0,0.007
0.9870000000000008,0,0.013000000000000005
0.9890000000000008,0,0.011000000000000003
0.9860000000000008,0,0.014000000000000005
0.9910000000000008,0,0.009000000000000001
0.9860000000000008,0,0.014000000000000005
0.9910000000000008,0,0.009000000000000001
0.9910000000000008,0,0.009000000000000001
0.9900000000000008,0,0.010000000000000002
0.9920000000000008,0,0.008
0.9820000000000008,0,0.01800000000000001
0.9880000000000008,0,0.012000000000000004
0.9920000000000008,0,0.008
0.9850000000000008,0,0.015000000000000006
0.9890000000000008,0,0.011000000000000003
0.9900000000000008,0,0.010000000000000002
0.9900000000000008,0,0.010000000000000002
0.9870000000000008,0,0.013000000000000005
0.9860000000000008,0,0.014000000000000005
0.9850000000000008,0,0.015000000000000006
0.9920000000000008,0,0.008
0.9930000000000008,0,0.007
0.9900000000000008,0,0.010000000000000002
0.9900000000000008,0,0.010000000000000002
0.9900000000000008,0,0.010000000000000002
0.9920000000000008,0,0.008
0.9900000000000008,0,0.010000000000000002
0.9900000000000008,0,0.010000000000000002
0.9900000000000008,0,0.010000000000000002
0.9920000000000008,0,0.008
0.9910000000000008,0,0.009000000000000001
0.9940000000000008,0,0.006
0.9940000000000008,0,0.006
0.9930000000000008,0,0.007
0.9930000000000008,0,0.007
0.9900000000000008,0,0.010000000000000002
0.9900000000000008,0,0.010000000000000002
0.9850000000000008,0,0.015000000000000006
0.9940000000000008,0,0.006
0.9910000000000008,0,0.009000000000000001
0.9900000000000008,0,0.010000000000000002
0.9860000000000008,0,0.014000000000000005
0.9880000000000008,0,0.012000000000000004
0.9880000000000008,0,0.012000000000000004
0.9930000000000008,0,0.007
0.9820000000000008,0,0.01800000000000001
0.9900000000000008,0,0.010000000000000002
0.9860000000000008,0,0.014000000000000005
0.9860000000000008,0,0.014000000000000005
0.9930000000000008,0,0.007
0.9890000000000008,0,0.011000000000000003
0.9930000000000008,0,0.007
0.9860000000000008,0,0.014000000000000005
0.9930000000000008,0,0.007
0.9950000000000008,0,0.005
0.9880000000000008,0,0.012000000000000004
0.9920000000000008,0,0.008
0.9930000000000008,0,0.007
0.9830000000000008,0,0.017000000000000008
0.9880000000000008,0,0.012000000000000004
0.9930000000000008,0,0.007
0.9860000000000008,0,0.014000000000000005
0.9900000000000008,0,0.010000000000000002
0.9890000000000008,0,0.011000000000000003
0.9870000000000008,0,0.013000000000000005
0.9910000000000008,0,0.009000000000000001
0.9850000000000008,0,0.015000000000000006
0.9880000000000008,0,0.012000000000000004
0.9920000000000008,0,0.008
0.9890000000000008,0,0.011000000000000003
0.9910000000000008,0,0.009000000000000001
0.9910000000000008,0,0.009000000000000001
0.9930000000000008,0,0.007
0.9920000000000008,0,0.008
0.9880000000000008,0,0.012000000000000004
0.9850000000000008,0,0.015000000000000006
0.9900000000000008,0.004,0.006
0.9910000000000008,0,0.009000000000000001
0.9930000000000008,0,0.007
0.9900000000000008,0,0.010000000000000002
0.9940000000000008,0,0.006
0.9880000000000008,0,0.012000000000000004
0.9910000000000008,0,0.009000000000000001
0.9940000000000008,0,0.006
0.9950000000000008,0,0.005
0.9930000000000008,0,0.007
0.9910000000000008,0,0.009000000000000001
0.9870000000000008,0,0.013000000000000005
0.9860000000000008,0,0.014000000000000005
0.9880000000000008,0,0.012000000000000004
0.9860000000000008,0,0.014000000000000005
0.9910000000000008,0,0.009000000000000001
0.9860000000000008,0,0.014000000000000005
0.9880000000000008,0,0.012000000000000004
0.9940000000000008,0,0.006
0.9840000000000008,0,0.016000000000000007
0.9920000000000008,0,0.008
0.9900000000000008,0,0.010000000000000002
0.9880000000000008,0,0.012000000000000004
0.9860000000000008,0,0.014000000000000005
0.9840000000000008,0,0.016000000000000007
0.9930000000000008,0,0.007
0.9840000000000008,0,0.016000000000000007
0.9920000000000008,0,0.008
0.9890000000000008,0,0.011000000000000003
0.9900000000000008,0,0.010000000000000002
0.9960000000000008,0,0.004
0.9940000000000008,0,0.006
0.9970000000000008,0,0.003
0.9850000000000008,0,0.015000000000000006
0.9900000000000008,0,0.010000000000000002
0.9880000000000008,0,0.012000000000000004
0.9860000000000008,0,0.014000000000000005
0.9860000000000008,0,0.014000000000000005
0.9940000000000008,0,0.006
0.9820000000000008,0,0.01800000000000001
0.9910000000000008,0,0.009000000000000001
0.9950000000000008,0,0.005
0.9920000000000008,0,0.008
0.9860000000000008,0,0.014000000000000005
0.9900000000000008,0,0.010000000000000002
0.9860000000000008,0,0.014000000000000005
0.9800000000000008,0,0.02000000000000001
0.9890000000000008,0,0.011000000000000003
0.9910000000000008,0,0.009000000000000001
0.9910000000000008,0,0.009000000000000001
0.9820000000000008,0,0.01800000000000001
0.9910000000000008,0,0.009000000000000001
0.9940000000000008,0,0.006
0.9920000000000008,0,0.008
0.9930000000000008,0,0.007
0.9910000000000008,0,0.009000000000000001
0.9910000000000008,0,0.009000000000000001
0.9900000000000008,0,0.010000000000000002
0.9900000000000008,0,0.010000000000000002
0.9900000000000008,0,0.010000000000000002
0.9900000000000008,0,0.010000000000000002
0.9920000000000008,0,0.008
0.9860000000000008,0,0.014000000000000005
0.9860000000000008,0,0.014000000000000005
0.9900000000000008,0,0.010000000000000002
0.9870000000000008,0,0.013000000000000005
0.9910000000000008,0,0.009000000000000001
0.9930000000000008,0,0.007
0.9940000000000008,0,0.006
0.9880000000000008,0,0.012000000000000004
0.9940000000000008,0,0.006
0.9870000000000008,0,0.013000000000000005
0.9920000000000008,0,0.008
0.9900000000000008,0,0.010000000000000002
0.9880000000000008,0,0.012000000000000004
0.9920000000000008,0,0.008
0.9880000000000008,0,0.012000000000000004
0.9890000000000008,0,0.011000000000000003
0.9900000000000008,0,0.010000000000000002
0.9920000000000008,0,0.008
0.9920000000000008,0,0.008
0.9930000000000008,0,0.007
0.9940000000000008,0,0.006
0.9880000000000008,0,0.012000000000000004
0.9910000000000008,0,0.009000000000000001
0.9880000000000008,0,0.012000000000000004
0.9910000000000008,0,0.009000000000000001
0.9910000000000008,0,0.009000000000000001
0.9900000000000008,0,0.010000000000000002
0.9900000000000008,0,0.010000000000000002
0.9880000000000008,0,0.012000000000000004
0.9930000000000008,0,0.007
0.9880000000000008,0,0.012000000000000004
0.9900000000000008,0,0.010000000000000002
0.9850000000000008,0,0.015000000000000006
0.9920000000000008,0,0.008
0.9890000000000008,0,0.011000000000000003
0.9910000000000008,0,0.009000000000000001
0.9890000000000008,0,0.011000000000000003
0.9920000000000008,0,0.008
0.9850000000000008,0,0.015000000000000006
0.9880000000000008,0,0.012000000000000004
0.9900000000000008,0,0.010000000000000002
0.9850000000000008,0,0.015000000000000006
0.9870000000000008,0,0.013000000000000005
0.9910000000000008,0,0.009000000000000001
0.9940000000000008,0,0.006
0.9860000000000008,0,0.014000000000000005
0.9960000000000008,0,0.004
0.9840000000000008,0,0.016000000000000007
0.9830000000000008,0,0.017000000000000008
0.9950000000000008,0,0.005
0.9910000000000008,0,0.009000000000000001
0.9870000000000008,0,0.013000000000000005
0.9900000000000008,0,0.010000000000000002
0.9920000000000008,0,0.008
0.9870000000000008,0,0.013000000000000005
0.9920000000000008,0,0.008
0.9900000000000008,0,0.010000000000000002
0.9880000000000008,0,0.012000000000000004
0.9900000000000008,0,0.010000000000000002
0.9910000000000008,0,0.009000000000000001
0.9860000000000008,0,0.014000000000000005
0.9900000000000008,0,0.010000000000000002
0.9860000000000008,0,0.014000000000000005
0.9940000000000008,0,0.006
0.9920000000000008,0,0.008
0.9960000000000008,0,0.004
0.9960000000000008,0,0.004
0.9890000000000008,0,0.011000000000000003
0.9870000000000008,0,0.013000000000000005
0.9900000000000008,0,0.010000000000000002
0.9890000000000008,0,0.011000000000000003
0.9850000000000008,0,0.015000000000000006
0.9910000000000008,0,0.009000000000000001
0.9950000000000008,0,0.005
0.9840000000000008,0,0.016000000000000007
0.9890000000000008,0,0.011000000000000003
0.9910000000000008,0,0.009000000000000001
0.9920000000000008,0,0.008
0.9890000000000008,0,0.011000000000000003
0.9910000000000008,0,0.009000000000000001
0.9920000000000008,0,0.008
0.9920000000000008,0,0.008
0.9860000000000008,0,0.014000000000000005
0.9900000000000008,0,0.010000000000000002
0.9880000000000008,0,0.012000000000000004
0.9930000000000008,0,0.007
0.9910000000000008,0,0.009000000000000001
0.9900000000000008,0,0.010000000000000002
0.9940000000000008,0,0.006
0.9900000000000008,0,0.010000000000000002
0.9930000000000008,0,0.007
0.9900000000000008,0,0.010000000000000002
0.9920000000000008,0,0.008
0.9930000000000008,0,0.007
0.9930000000000008,0,0.007
0.9820000000000008,0,0.01800000000000001
0.9900000000000008,0,0.010000000000000002
0.9860000000000008,0,0.014000000000000005
0.9930000000000008,0,0.007
0.9940000000000008,0,0.006
0.9910000000000008,0,0.009000000000000001
0.9880000000000008,0,0.012000000000000004
0.9880000000000008,0,0.012000000000000004
0.9810000000000008,0,0.01900000000000001
0.9880000000000008,0,0.012000000000000004
0.9950000000000008,0,0.005
0.9960000000000008,0,0.004
0.9850000000000008,0,0.015000000000000006
0.9890000000000008,0,0.011000000000000003
0.9880000000000008,0,0.012000000000000004
0.9920000000000008,0,0.008
0.9890000000000008,0,0.011000000000000003
0.9880000000000008,0,0.012000000000000004
0.9890000000000008,0,0.011000000000000003
0.9840000000000008,0,0.016000000000000007
0.9880000000000008,0,0.012000000000000004
0.9920000000000008,0,0.008
0.9870000000000008,0,0.013000000000000005
0.9950000000000008,0,0.005
0.9890000000000008,0,0.011000000000000003
0.9830000000000008,0,0.017000000000000008
0.9880000000000008,0,0.012000000000000004
0.9920000000000008,0,0.008
0.9860000000000008,0,0.014000000000000005
0.9900000000000008,0,0.010000000000000002
0.9890000000000008,0,0.011000000000000003
0.9880000000000008,0,0.012000000000000004
0.9890000000000008,0,0.011000000000000003
0.9920000000000008,0,0.008
0.9890000000000008,0,0.011000000000000003
0.9940000000000008,0,0.006
0.9860000000000008,0,0.014000000000000005
0.9910000000000008,0,0.009000000000000001
0.9860000000000008,0,0.014000000000000005
0.9870000000000008,0,0.013000000000000005
0.9880000000000008,0,0.012000000000000004
0.9900000000000008,0,0.010000000000000002
0.9930000000000008,0,0.007
0.9850000000000008,0,0.015000000000000006
0.9920000000000008,0,0.008
0.9840000000000008,0,0.016000000000000007
0.9900000000000008,0,0.010000000000000002
0.9910000000000008,0,0.009000000000000001
0.9920000000000008,0,0.008
0.9840000000000008,0,0.016000000000000007
0.9820000000000008,0,0.01800000000000001
0.9890000000000008,0,0.011000000000000003
0.9930000000000008,0,0.007
0.9880000000000008,0,0.012000000000000004
0.9940000000000008,0,0.006
0.9890000000000008,0,0.011000000000000003
0.9860000000000008,0,0.014000000000000005
0.9900000000000008,0,0.010000000000000002
0.9890000000000008,0,0.011000000000000003
0.9950000000000008,0,0.005
0.9910000000000008,0,0.009000000000000001
0.9880000000000008,0,0.012000000000000004
0.9890000000000008,0,0.011000000000000003
0.9870000000000008,0,0.013000000000000005
0.9890000000000008,0,0.011000000000000003
0.9890000000000008,0,0.011000000000000003
0.9880000000000008,0,0.012000000000000004
0.9860000000000008,0,0.014000000000000005
0.9890000000000008,0,0.011000000000000003
0.9900000000000008,0,0.010000000000000002
0.9930000000000008,0,0.007
0.9940000000000008,0,0.006
0.9890000000000008,0,0.011000000000000003
0.9930000000000008,0,0.007
0.9890000000000008,0,0.011000000000000003
0.9900000000000008,0,0.010000000000000002
0.9890000000000008,0,0.011000000000000003
0.9890000000000008,0,0.011000000000000003
0.9870000000000008,0,0.013000000000000005
0.9880000000000008,0,0.012000000000000004
0.9830000000000008,0,0.017000000000000008
0.9920000000000008,0,0.008
0.9880000000000008,0,0.012000000000000004
0.9900000000000008,0,0.010000000000000002
0.9810000000000008,0,0.01900000000000001
0.9840000000000008,0,0.016000000000000007
0.9890000000000008,0,0.011000000000000003
0.9900000000000008,0,0.010000000000000002
0.9870000000000008,0,0.013000000000000005
0.9860000000000008,0,0.014000000000000005
0.9880000000000008,0,0.012000000000000004
0.9880000000000008,0,0.012000000000000004
0.9890000000000008,0,0.011000000000000003
0.9860000000000008,0,0.014000000000000005
0.9860000000000008,0,0.014000000000000005
0.9870000000000008,0,0.013000000000000005
0.9890000000000008,0,0.011000000000000003
0.9850000000000008,0,0.015000000000000006
0.9930000000000008,0,0.007
0.9910000000000008,0,0.009000000000000001
0.9960000000000008,0,0.004
0.9930000000000008,0,0.007
0.9900000000000008,0,0.010000000000000002
0.9930000000000008,0,0.007
0.9870000000000008,0,0.013000000000000005
0.9880000000000008,0,0.012000000000000004
0.9900000000000008,0,0.010000000000000002
0.9910000000000008,0,0.009000000000000001
0.9820000000000008,0,0.01800000000000001
0.9840000000000008,0,0.016000000000000007
0.9870000000000008,0,0.013000000000000005
0.9900000000000008,0,0.010000000000000002
0.9900000000000008,0,0.010000000000000002
0.9940000000000008,0,0.006
0.9880000000000008,0,0.012000000000000004
0.9870000000000008,0,0.013000000000000005
0.9890000000000008,0,0.011000000000000003
0.9850000000000008,0,0.015000000000000006
0.9840000000000008,0,0.016000000000000007
0.9860000000000008,0,0.014000000000000005
0.9840000000000008,0,0.016000000000000007
0.9900000000000008,0,0.010000000000000002
0.9920000000000008,0,0.008
0.9870000000000008,0,0.013000000000000005
0.9900000000000008,0,0.010000000000000002
0.9870000000000008,0,0.013000000000000005
0.9800000000000008,0,0.02000000000000001
0.9860000000000008,0,0.014000000000000005
0.9920000000000008,0,0.008
0.9890000000000008,0,0.011000000000000003
0.9890000000000008,0,0.011000000000000003
0.9890000000000008,0,0.011000000000000003
0.9920000000000008,0,0.008
0.9890000000000008,0,0.011000000000000003
0.9850000000000008,0,0.015000000000000006
0.9910000000000008,0,0.009000000000000001
0.9910000000000008,0,0.009000000000000001
0.9860000000000008,0,0.014000000000000005
0.9860000000000008,0,0.014000000000000005
0.9910000000000008,0,0.009000000000000001
0.9900000000000008,0,0.010000000000000002
0.9850000000000008,0,0.015000000000000006
0.9840000000000008,0,0.016000000000000007
0.9930000000000008,0,0.007
0.9840000000000008,0,0.016000000000000007
0.9880000000000008,0,0.012000000000000004
0.9830000000000008,0,0.017000000000000008
0.9880000000000008,0,0.012000000000000004
0.9880000000000008,0,0.012000000000000004
0.9890000000000008,0,0.011000000000000003
0.9920000000000008,0,0.008
0.9870000000000008,0,0.013000000000000005
0.9880000000000008,0,0.012000000000000004
0.9910000000000008,0,0.009000000000000001
0.9940000000000008,0,0.006
0.9890000000000008,0,0.011000000000000003
0.9920000000000008,0,0.008
0.9910000000000008,0,0.009000000000000001
0.9870000000000008,0,0.013000000000000005
0.9910000000000008,0,0.009000000000000001
0.9910000000000008,0,0.009000000000000001
0.9910000000000008,0,0.009000000000000001
0.9790000000000008,0,0.02100000000000001
0.9850000000000008,0,0.015000000000000006
0.9880000000000008,0,0.012000000000000004
0.9890000000000008,0,0.011000000000000003
0.9870000000000008,0,0.013000000000000005
0.9870000000000008,0,0.013000000000000005
0.9880000000000008,0,0.012000000000000004
0.9880000000000008,0,0.012000000000000004
0.9950000000000008,0,0.005
0.9910000000000008,0,0.009000000000000001
0.9930000000000008,0,0.007
0.9880000000000008,0,0.012000000000000004
0.9880000000000008,0,0.012000000000000004
0.9860000000000008,0,0.014000000000000005
0.9840000000000008,0,0.016000000000000007
0.9900000000000008,0,0.010000000000000002
0.9910000000000008,0,0.009000000000000001
0.9940000000000008,0,0.006
0.9890000000000008,0,0.011000000000000003
0.9910000000000008,0,0.009000000000000001
0.9900000000000008,0,0.010000000000000002
0.9900000000000008,0,0.010000000000000002
0.9890000000000008,0,0.011000000000000003
0.9850000000000008,0,0.015000000000000006
0.9930000000000008,0,0.007
0.9920000000000008,0,0.008
0.9930000000000008,0,0.007
0.9850000000000008,0,0.015000000000000006
0.9880000000000008,0,0.012000000000000004
0.9870000000000008,0,0.013000000000000005
0.9930000000000008,0,0.007
0.9890000000000008,0,0.011000000000000003
0.9880000000000008,0,0.012000000000000004
0.9940000000000008,0,0.006
0.9920000000000008,0,0.008
0.9960000000000008,0,0.004
0.9910000000000008,0,0.009000000000000001
0.9840000000000008,0,0.016000000000000007
0.9950000000000008,0,0.005
0.9920000000000008,0,0.008
0.9870000000000008,0,0.013000000000000005
0.9830000000000008,0,0.017000000000000008
0.9840000000000008,0,0.016000000000000007
0.9850000000000008,0,0.015000000000000006
0.9880000000000008,0,0.012000000000000004
0.9900000000000008,0,0.010000000000000002
0.9860000000000008,0,0.014000000000000005
0.9870000000000008,0,0.013000000000000005
0.9920000000000008,0,0.008
0.9880000000000008,0,0.012000000000000004
0.9920000000000008,0,0.008
0.9880000000000008,0,0.012000000000000004
0.9810000000000008,0,0.01900000000000001
0.9860000000000008,0,0.014000000000000005
0.9940000000000008,0,0.006
0.9850000000000008,0,0.015000000000000006
0.9890000000000008,0,0.011000000000000003
0.9860000000000008,0,0.014000000000000005
0.9870000000000008,0,0.013000000000000005
0.9890000000000008,0,0.011000000000000003
0.9880000000000008,0,0.012000000000000004
0.9910000000000008,0,0.009000000000000001
0.9920000000000008,0,0.008
0.9910000000000008,0,0.009000000000000001
0.9920000000000008,0,0.008
0.9910000000000008,0,0.009000000000000001
0.9900000000000008,0,0.010000000000000002
0.9880000000000008,0,0.012000000000000004
0.9930000000000008,0,0.007
0.9890000000000008,0,0.011000000000000003
0.9890000000000008,0,0.011000000000000003
0.9900000000000008,0,0.010000000000000002
0.9890000000000008,0,0.011000000000000003
0.9890000000000008,0,0.011000000000000003
0.9920000000000008,0,0.008
0.9860000000000008,0,0.014000000000000005
0.9890000000000008,0,0.011000000000000003
0.9930000000000008,0,0.007
0.9920000000000008,0,0.008
0.9930000000000008,0,0.007
0.9930000000000008,0,0.007
0.9880000000000008,0,0.012000000000000004
0.9860000000000008,0,0.014000000000000005
0.9850000000000008,0,0.015000000000000006
0.9850000000000008,0,0.015000000000000006
0.9840000000000008,0,0.016000000000000007
0.9870000000000008,0,0.013000000000000005
0.9920000000000008,0,0.008
0.9910000000000008,0,0.009000000000000001
0.9900000000000008,0,0.010000000000000002
0.9930000000000008,0,0.007
0.9920000000000008,0,0.008
0.9880000000000008,0,0.012000000000000004
0.9940000000000008,0,0.006
0.9890000000000008,0,0.011000000000000003
0.9910000000000008,0,0.009000000000000001
0.9890000000000008,0,0.011000000000000003
0.9910000000000008,0,0.009000000000000001
0.9870000000000008,0,0.013000000000000005
